id;cpgu_order;related_order
251735260;6979866;6979898
251735259;6979898;6979866
251737585;6979949;6979866
251755862;6980245;6980319
251753170;6980266;6979815
251755861;6980319;6980245
251786410;6980331;6980552
251762276;6980331;6980363
251762277;6980363;6980331
251786411;6980552;6980331
251866874;6980630;6982798
252072970;6980630;6987561
251881754;6980630;6983203
251904058;6980630;6983746
251996312;6980630;6985923
252016443;6980630;6986387
252039852;6980630;6986856
252071030;6980630;6987364
251888215;6980630;6983350
251895646;6980630;6983542
252010831;6980630;6986254
251819421;6980630;6981634
251831349;6980630;6981992
251839301;6980630;6982141
251980679;6980630;6985582
251874359;6980630;6983012
252018636;6980630;6986441
252013638;6980630;6986321
251826890;6980630;6981842
251858460;6980630;6982609
251889895;6981080;6983408
251802967;6981093;6981374
251796671;6981135;6981202
251798634;6981135;6981261
257877311;6981151;7103970
251796670;6981202;6981135
251829037;6981206;6981228
251829038;6981228;6981206
251798633;6981261;6981135
251802966;6981374;6981093
252424310;6981474;6994689
251822915;6981507;6981772
251844808;6981507;6982247
252423950;6981507;6994689
251821301;6981629;6981728
251819422;6981634;6980630
251821300;6981728;6981629
251822916;6981772;6981507
251826891;6981842;6980630
251853588;6981869;6982541
251829431;6981885;6981982
251838739;6981885;6982173
252659546;6981946;6999462
251829430;6981982;6981885
251831350;6981992;6980630
251837310;6982131;6982156
251839302;6982141;6980630
251837309;6982156;6982131
251838738;6982173;6981885
251844809;6982247;6981507
252424027;6982247;6994689
252389786;6982300;6982551
252389801;6982366;6982551
252088919;6982398;6987795
252021075;6982398;6986354
252089691;6982398;6987562
251944523;6982398;6984508
251954229;6982498;6985012
251853589;6982541;6981869
251878619;6982541;6983142
251870972;6982541;6982960
252389785;6982551;6982300
252389800;6982551;6982366
251858461;6982609;6980630
251867567;6982621;6982835
251893218;6982646;6983032
251866875;6982798;6980630
251867568;6982835;6982621
259448152;6982945;7135501
251870971;6982960;6982541
251874360;6983012;6980630
251893217;6983032;6982646
251878618;6983142;6982541
251923417;6983189;6983878
251881755;6983203;6980630
251885762;6983280;6983332
251886834;6983280;6983356
251885761;6983332;6983280
251888216;6983350;6980630
251886833;6983356;6983280
251889896;6983408;6981080
251907954;6983540;6983882
251895647;6983542;6980630
251911123;6983570;6983967
251897814;6983573;6983642
251897813;6983642;6983573
251904059;6983746;6980630
251904841;6983763;6983810
251906999;6983763;6983854
251904840;6983810;6983763
251906998;6983854;6983763
251923416;6983878;6983189
251907953;6983882;6983540
251918834;6983967;6984172
251911122;6983967;6983570
251915827;6984052;6984075
251915826;6984075;6984052
251924059;6984109;6984295
251918833;6984172;6983967
251928942;6984172;6984394
251920553;6984174;6984215
251920552;6984215;6984174
251924058;6984295;6984109
251924994;6984295;6984316
251924993;6984316;6984295
251936850;6984394;6984606
251928941;6984394;6984172
251944524;6984508;6982398
251936849;6984606;6984394
252112236;6984626;6988149
251942555;6984707;6984735
251942554;6984735;6984707
251944383;6984735;6984764
251945179;6984764;6984783
251944382;6984764;6984735
251945178;6984783;6984764
251946285;6984783;6984809
251964575;6984793;6985272
252132034;6984805;6988589
251946284;6984809;6984783
252131762;6984875;6988589
251954228;6985012;6982498
251958821;6985012;6985137
251960397;6985068;6985149
251968572;6985071;6985366
251958820;6985137;6985012
252082490;6985137;6987789
251960398;6985149;6985068
251964574;6985272;6984793
251968854;6985349;6985373
251971304;6985349;6985430
251968571;6985366;6985071
251968853;6985373;6985349
251976144;6985408;6985530
251971303;6985430;6985349
251977003;6985502;6985535
251976143;6985530;6985408
251976410;6985530;6985537
251977004;6985535;6985502
251978183;6985537;6985586
251976409;6985537;6985530
251980939;6985542;6985645
251980680;6985582;6980630
251978182;6985586;6985537
251981541;6985586;6985661
251980937;6985645;6985542
251981887;6985661;6985669
251981540;6985661;6985586
251982148;6985669;6985675
251981886;6985669;6985661
251982146;6985675;6985669
251982668;6985675;6985680
251982667;6985680;6985675
251995548;6985787;6985984
251998314;6985787;6986035
252018653;6985864;6986463
251996313;6985923;6980630
252019400;6985943;6986463
251995547;6985984;6985787
251998313;6986035;6985787
252020526;6986230;6986499
252008837;6986230;6986256
252015513;6986230;6986408
252014305;6986230;6986389
252012557;6986230;6986346
252013178;6986230;6986360
252010832;6986254;6980630
252008836;6986256;6986230
252013639;6986321;6980630
252012556;6986346;6986230
252021076;6986354;6982398
252013177;6986360;6986230
252016444;6986387;6980630
252014304;6986389;6986230
252015512;6986408;6986230
252018637;6986441;6980630
252018652;6986463;6985864
252019399;6986463;6985943
252020525;6986499;6986230
252029257;6986521;6986677
252042003;6986579;6986952
252029256;6986677;6986521
252039853;6986856;6980630
252040540;6986873;6986919
252045206;6986873;6986997
252040539;6986919;6986873
252042002;6986952;6986579
252045205;6986997;6986873
252049003;6987021;6987066
252050786;6987021;6987104
252052537;6987062;6987119
252049002;6987066;6987021
252050785;6987104;6987021
252052536;6987119;6987062
252086915;6987180;6987850
252065864;6987347;6987416
252071031;6987364;6980630
252069341;6987365;6987499
252065863;6987416;6987347
252083498;6987472;6987787
252069340;6987499;6987365
252121831;6987516;6988574
252072971;6987561;6980630
252089692;6987562;6982398
252093756;6987655;6987713
252093755;6987713;6987655
252083499;6987787;6987472
252082489;6987789;6985137
252088920;6987795;6982398
252086914;6987850;6987180
252112574;6988124;6988149
252112573;6988149;6988124
252112235;6988149;6984626
252116142;6988246;6988459
252116141;6988459;6988246
252118472;6988467;6988496
252120270;6988477;6988532
252118473;6988496;6988467
252120271;6988532;6988477
252121830;6988574;6987516
252131761;6988589;6984875
252132033;6988589;6984805
252141271;6988731;6988948
252132875;6988740;6988781
252139760;6988780;6988922
252132874;6988781;6988740
252133048;6988781;6988783
252133331;6988783;6988789
252133047;6988783;6988781
252135672;6988789;6988844
252133330;6988789;6988783
252135671;6988844;6988789
252135874;6988844;6988850
252135873;6988850;6988844
252142612;6988875;6988972
252139759;6988922;6988780
252141270;6988948;6988731
252142611;6988972;6988875
252154887;6989197;6989221
252153963;6989197;6989205
252153962;6989205;6989197
252160609;6989211;6989333
252154886;6989221;6989197
252168453;6989243;6989495
252160610;6989333;6989211
252164181;6989393;6989426
252164180;6989426;6989393
252165515;6989449;6964002
252169996;6989484;6989531
252172966;6989493;6989587
252168452;6989495;6989243
252169995;6989531;6989484
252172965;6989587;6989493
252174038;6989596;6989600
252174037;6989600;6989596
252174810;6989602;6989609
252174828;6989606;6989609
252174809;6989609;6989602
252174827;6989609;6989606
252191439;6989678;6989713
252191438;6989713;6989678
252192205;6989718;6989730
252192204;6989730;6989718
252242303;6989831;6990989
252230537;6989836;6990703
252203200;6989914;6989944
252203199;6989944;6989914
252209061;6990125;6990159
252209062;6990159;6990125
252210342;6990178;6990192
252223682;6990179;6990544
252216624;6990183;6990365
252210744;6990187;6990207
252210343;6990192;6990178
252210743;6990207;6990187
252212218;6990207;6990246
252212217;6990246;6990207
252213335;6990246;6990277
252213334;6990277;6990246
252213714;6990277;6990290
252213713;6990290;6990277
252213885;6990290;6990296
252213884;6990296;6990290
252214729;6990314;6990323
252215088;6990314;6990333
252215778;6990317;6990344
252214728;6990323;6990314
252215087;6990333;6990314
252218303;6990333;6990407
252216270;6990339;6990354
252215777;6990344;6990317
252216269;6990354;6990339
252216595;6990355;6990363
252216594;6990363;6990355
252216623;6990365;6990183
252218674;6990391;6990418
252218302;6990407;6990333
252220527;6990418;6990461
252218673;6990418;6990391
252221518;6990461;6990495
252220526;6990461;6990418
252222555;6990493;6990503
252221517;6990495;6990461
252222554;6990503;6990493
252222960;6990514;6990534
252222959;6990534;6990514
252224529;6990534;6990566
252223681;6990544;6990179
252224528;6990566;6990534
252232077;6990594;6990747
252230538;6990703;6989836
252232076;6990747;6990594
252325554;6990766;6992599
252235986;6990835;6971765
252243654;6990956;6991027
252242302;6990989;6989831
252248644;6991019;6991143
252243653;6991027;6990956
252245845;6991027;6991080
252245844;6991080;6991027
252247529;6991080;6991115
252249198;6991115;6991157
252247528;6991115;6991080
252248643;6991143;6991019
252249197;6991157;6991115
252250730;6991157;6991188
252250729;6991188;6991157
252254452;6991188;6991288
252258366;6991276;6991358
252254451;6991288;6991188
252257906;6991288;6991377
252258367;6991358;6991276
252260339;6991377;6991437
252257905;6991377;6991288
252260338;6991437;6991377
252262276;6991437;6991487
252264307;6991487;6991543
252262275;6991487;6991437
252267075;6991533;6991611
252269169;6991533;6991663
252264306;6991543;6991487
252266991;6991543;6991606
252266990;6991606;6991543
252267074;6991611;6991533
252269168;6991663;6991533
252305456;6991666;6992647
252325475;6991704;6992599
252271147;6991712;4901388
252282671;6991798;6992049
252286475;6991875;6992113
252281653;6991891;6992026
252279812;6991891;6991970
252279811;6991970;6991891
252281652;6992026;6991891
252325392;6992030;6992599
252282672;6992049;6991798
252285236;6992107;6992118
252286476;6992113;6991875
252285237;6992118;6992107
252287004;6992148;6992170
252325243;6992168;6992599
252287005;6992170;6992148
252287514;6992192;6541443
252289477;6992221;6992241
252289476;6992241;6992221
252311111;6992313;6992696
252310825;6992313;6992365
252310826;6992365;6992313
252300836;6992404;6992523
252300837;6992523;6992404
252319589;6992526;6992996
252325553;6992599;6990766
252325242;6992599;6992168
252325391;6992599;6992030
252325474;6992599;6991704
252305455;6992647;6991666
252330791;6992649;6993260
252313953;6992666;6992743
252313716;6992666;6992695
252313717;6992695;6992666
252309141;6992695;6992743
252311112;6992696;6992313
252309140;6992743;6992695
252313954;6992743;6992666
258859840;6992749;7123931
252313627;6992811;6992861
252314804;6992811;6992886
252313626;6992861;6992811
252314803;6992886;6992811
252317177;6992918;6992942
252317176;6992942;6992918
252319588;6992996;6992526
252325331;6993010;6993122
252323719;6993030;6993096
252321694;6993030;6993053
252321693;6993053;6993030
252340606;6993076;6993405
252323718;6993096;6993030
252325332;6993122;6993010
252330792;6993260;6992649
252340947;6993382;6993409
252340607;6993405;6993076
252340946;6993409;6993382
252340882;6993409;6993412
252340883;6993412;6993409
252341431;6993459;6993486
252342745;6993459;6993515
252341430;6993486;6993459
252348724;6993505;6993573
252342744;6993515;6993459
252348725;6993573;6993505
252349044;6993599;6993641
252348637;6993599;6993631
252348673;6993600;6993632
252349998;6993600;6993664
252348636;6993631;6993599
252348672;6993632;6993600
252353573;6993632;6993664
252349043;6993641;6993599
252349997;6993664;6993600
252353574;6993664;6993632
252351825;6993684;6993692
252351826;6993692;6993684
252354531;6993708;6993754
252356666;6993708;6993808
252354530;6993754;6993708
252356665;6993808;6993708
252888644;6994106;7004196
252889078;6994106;7004209
252409497;6994205;6994502
252547899;6994308;6997104
252404626;6994396;6994407
252404625;6994407;6994396
252409496;6994502;6994205
252433200;6994523;6994532
252433199;6994532;6994523
252451267;6994589;6995262
252422457;6994649;6994741
252424026;6994689;6982247
252423949;6994689;6981507
252424309;6994689;6981474
252427354;6994741;6994833
252422456;6994741;6994649
252427353;6994833;6994741
252436512;6994969;6994983
252436511;6994983;6994969
252623980;6995095;6997173
252624551;6995095;6998230
252624381;6995095;6997975
252623815;6995095;6997476
252473844;6995095;6995564
252500951;6995095;6995923
252623661;6995095;6997635
252624096;6995095;6997020
252624442;6995095;6998150
252451268;6995262;6994589
252455878;6995335;6995388
252463752;6995335;6995448
252455877;6995388;6995335
252463753;6995448;6995335
252473845;6995564;6995095
252472663;6995610;6995685
252504554;6995610;6996293
252472662;6995685;6995610
252473366;6995685;6995695
252473365;6995695;6995685
252486665;6995905;6995944
252500952;6995923;6995095
252486664;6995944;6995905
252489027;6995944;6995986
252489026;6995986;6995944
252534904;6996016;6996895
252502881;6996023;6996239
252502882;6996239;6996023
252504553;6996293;6995610
252534641;6996477;6996896
252595435;6996479;6998160
252513752;6996493;5924177
252534764;6996498;6996914
252529805;6996607;6996821
252554349;6996638;6997266
252594678;6996638;6998097
252527133;6996723;6996765
252527661;6996765;6996774
252527132;6996765;6996723
252527660;6996774;6996765
252537505;6996776;6996975
252595791;6996799;6998160
252538073;6996815;6996893
252541568;6996815;6997027
252529804;6996821;6996607
252538074;6996893;6996815
